Get Cost,0.03567564,0.05724000000000001,0.0520164,0.03567564,9.0576792,15.454800000000002,9.0576792,9.0597204,0.41621579999999997,0.6678000000000001,0.4350906000000001,0.41621579999999997
Put Cost,0.19491516,0.19472076,0.13028040000000002,0.19491516,0.6509808000000002,0.6490692,0.6509808000000002,0.9748836,0.2526678,0.25241579999999997,0.18976860000000004,0.2526678
Storage Cost,0.00023287671232876718,0.00023287671232876718,0.0001308219178082192,0.00023287671232876718,3.924657534246576e-05,4.657534246575343e-05,3.924657534246576e-05,6.219178082191781e-05,0.00018630136986301371,0.00018630136986301371,0.00012438356164383562,0.00018630136986301371
VM Cost,0.6592,0.6592,1.088,0.6592,1.088,0.6592,1.088,0.8896,0.6592,0.6592,0.8896,0.6592
